,salary_id,employer_name,location_name,location_country,location_latitude,location_longitude,job_title,job_title_category,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus
15,62,early-stage startup,"stockholm, sweden",4,62.0,15.0,14,2,8.0,0.8,3.5505836575875485e-06,0.0,0.0
16,64,rei systems,"sterling, va",1,38.86,-77.05,15,2,1.0,1.0,0.005350194552529183,21800.483568075117,8066.263736263736
17,69,mitsubishi hitachi power systems america,"orlando, florida",1,28.5,-81.37,16,1,4.0,1.0,0.007782198443579766,10000.0,8066.263736263736
18,70,startup,"detroit, mi",1,42.38,-83.1,17,1,8.0,3.0,0.009727626459143969,0.0,0.0
19,74,sf startup,"san francisco, ca",1,37.77,-122.41,7,4,5.0,0.5,0.012159533073929961,5000.0,10.0
20,77,intel,"hillsboro, oregon",1,45.52,-122.85,18,2,2.5,2.5,0.007976653696498054,21800.483568075117,8066.263736263736
21,79,city of austin,"austin, tx",1,30.26,-97.74,19,3,40.0,15.0,0.010019455252918289,0.0,1500.0
22,88,early-stage startup,"denver, co",1,39.82,-105.1,20,6,5.0,3.0,0.007782101167315175,21800.483568075117,8066.263736263736
23,89,social tables,washington dc,1,38.0,-97.0,21,1,2.0,1.0,0.007782101167315175,5000.0,8066.263736263736
24,90,loyalty new zealand,"wellington, new zealand",5,-41.0,174.0,3,2,2.0,2.0,0.0048638132295719845,21800.483568075117,5000.0
25,91,freelance,"denver, co",1,39.82,-105.1,3,2,20.0,11.0,0.01848249027237354,0.0,0.0
26,95,.gov,"albany, ny",1,42.66,-73.79,22,3,18.0,16.0,0.011575875486381323,0.0,2000.0
27,103,stronghold data,joplin mo,1,38.0,-97.0,23,3,9.0,4.0,0.003696498054474708,0.0,1000.0
28,104,self-employed,"jersey city, nj",6,49.25,-2.17,24,3,8.0,1.0,0.0316147859922179,0.0,0.0
29,109,comcast,"philadelphia, pa",1,39.95,-75.16,25,1,5.0,1.0,0.013424124513618676,0.0,0.0
30,112,linkedin,"san jose, ca",1,37.38,-121.89,26,1,4.0,1.0,0.013618677042801557,21800.483568075117,14000.0
31,114,nara logics,"cambridge, ma",1,42.35,-71.06,13,2,12.0,4.0,0.011186770428015564,21800.483568075117,8066.263736263736
32,118,small b2b company,"barcelona, spain",7,40.0,-4.0,27,6,10.0,10.0,0.0001532101167315175,0.0,3000.0
33,120,microsoft,"redmond, wa",1,47.68,-122.12,28,2,1.0,1.0,0.010214007782101167,15000.0,8066.263736263736
34,124,nyc singles looking to fuck,new york city,1,38.0,-97.0,29,3,3.0,0.5,0.04085603112840467,69.0,69.0
35,125,startup,"san francisco, ca",1,37.77,-122.41,3,2,2.5,1.0,0.009727626459143969,0.0,0.0
36,127,cornell,"ithaca, ny",1,42.44,-76.5,30,3,4.0,4.0,0.0027723735408560313,0.0,0.0
37,128,microsoft,"redmond, wa",1,47.68,-122.12,31,2,4.0,2.0,0.026750972762645913,0.0,2.0
38,132,too small to say,"oklahoma city, ok",1,35.46,-97.51,32,4,10.0,7.5,0.008560311284046693,0.0,8000.0
39,138,analytics company,"raleigh, nc",1,35.82,-78.65,13,2,11.0,2.0,0.010019455252918289,21800.483568075117,12000.0
40,142,epic,"verona, wisconsin",1,42.98,-89.53,13,2,4.0,2.0,0.009143968871595331,21800.483568075117,2000.0
41,143,evry,"karlstad, sweden",4,62.0,15.0,33,3,3.0,2.0,0.03696498054474708,21800.483568075117,8066.263736263736
42,152,texas tech  system,"lubbock, tx",1,33.57,-101.87,34,5,7.0,3.0,0.005350194552529183,0.0,0.0
43,153,unc-ch/ncsu joint biomedical engr. dept,"raleigh, nc",1,35.82,-78.65,30,3,4.0,1.0,0.0023417315175097275,0.0,0.0
44,156,investment bank,"new york, ny",1,40.71,-73.99,35,5,1.0,1.0,0.008268482490272374,15000.0,70000.0
45,161,ihs,poland,8,52.0,20.0,3,2,4.0,2.0,0.0029182879377431907,21800.483568075117,8066.263736263736
46,162,conde nast,"new york city, ny",1,40.71,-73.99,36,2,8.0,4.0,0.010894941634241245,0.0,2.0
47,167,mid-size fundraising startup,"san francisco, ca",1,37.77,-122.41,6,2,11.0,0.0,0.016050583657587547,0.0,0.0
48,168,starbucks coffee company,"seattel, wa",1,38.0,-97.0,37,2,10.0,3.0,0.01235408560311284,0.0,15.0
49,191,apple,95014,1,37.3,-122.09,38,1,9.0,1.0,0.01264591439688716,20000.0,8066.263736263736
50,193,amazon,98102,1,47.61,-122.33,39,3,1.0,1.0,0.0011673151750972762,55000.0,15000.0
51,195,walmartlabs,94086,1,37.38,-122.01,40,2,14.0,4.0,0.01848249027237354,150000.0,50000.0
52,211,intel,"hillsboro, oregon",1,45.52,-122.85,41,1,1.5,1.5,0.007003891050583658,0.0,0.0
53,215,amazon,98105,1,47.61,-122.33,39,3,1.0,1.0,0.011673151750972763,0.0,0.0
54,217,small ~15 startup,israel,9,31.47,35.13,6,2,8.0,2.0,0.008754863813229572,21800.483568075117,8066.263736263736
55,219,municipality,"bremerhaven, germany",10,51.0,9.0,13,2,11.0,7.0,0.005262645914396887,21800.483568075117,3595.0
56,222,microsoft,98004,1,47.61,-122.21,42,2,4.0,3.5,0.011186770428015564,50000.0,15000.0
57,230,analyst warehouse,dallas tx,1,38.0,-97.0,13,2,10.0,1.0,0.008754863813229572,0.0,0.0
58,249,dupont pioneer,"johnston, iowa",1,41.68,-93.7,13,2,10.0,3.0,0.012159533073929961,10000.0,15000.0
59,252,newspaper company,california,1,38.0,-97.0,43,6,8.0,1.0,0.009727626459143969,0.0,0.0
60,253,bhhc,"omaha, ne",1,41.15,-95.92,44,5,3.0,3.0,0.004523346303501946,0.0,0.0
61,254,optum,"plymouth, mn",1,44.96,-93.26,3,2,6.0,1.0,0.008268482490272374,3000.0,5000.0
62,256,american express,"phoenix, arizona",1,33.45,-112.06,45,3,0.0,0.0,0.005836575875486381,5000.0,8066.263736263736
63,262,salesforce,"seattle, wa",1,47.61,-122.33,6,2,3.0,2.0,0.012159533073929961,21800.483568075117,18000.0
64,265,directv/at&t,"culver city, ca",1,33.99,-118.39,46,1,5.0,4.0,0.007684824902723735,0.0,10000.0
65,273,sunpower,"richmond, ca",1,37.96,-122.38,47,1,0.0,1.0,0.008463035019455252,0.0,8000.0
66,276,mri software llc,"solon, oh",1,41.38,-81.44,3,2,3.0,1.0,0.004717898832684825,21800.483568075117,8066.263736263736
67,279,pricespy,"Ì_ngelholm, sweden",4,62.0,15.0,48,2,0.0,1.0,0.029182879377431907,0.0,0.0
68,294,justice systems,"albuquerque, nm",1,35.11,-106.62,3,2,2.0,1.0,0.004961089494163424,0.0,0.0
69,305,a stealth startup,washington d.c.,1,38.0,-97.0,49,3,17.0,1.0,0.017023346303501944,0.0,10000.0
70,311,myself,"rennes, france",11,46.0,2.0,50,1,5.0,1.5,0.0014591439688715954,21800.483568075117,8066.263736263736
71,313,iqmetrix,"regina, sk canada",2,60.0,-95.0,13,2,0.0,1.0,0.005350194552529183,0.0,0.0
72,317,delaware north,"buffalo, ny",1,42.88,-78.85,51,5,3.0,0.0,0.007782101167315175,21800.483568075117,8066.263736263736
73,324,series c saas provider,"san francisco, ca",1,37.77,-122.41,52,4,16.0,2.0,0.012840466926070038,0.0,0.0
74,325,garmin,"olathe, ks",1,38.88,-94.81,42,2,2.75,2.75,0.0070233463035019456,4000.0,0.0
75,326,of oklahoma,"norman, ok",1,35.22,-97.34,53,3,16.0,14.0,0.0036478599221789884,0.0,0.0
76,327,aig,"wilton, ct usa",1,41.18,-73.42,54,2,20.0,2.0,0.016050583657587547,20000.0,0.0
77,337,nope,united states,1,38.0,-97.0,13,2,5.0,4.0,0.005933852140077821,1000.0,1000.0
78,340,amazon,"seattle, wa",1,47.61,-122.33,55,2,2.0,0.5,0.010214007782101167,30000.0,8066.263736263736
79,342,igs energy,"columbus, oh",1,39.98,-82.98,56,2,3.0,1.0,0.00632295719844358,0.0,5000.0
80,351,spotx,"denver, co",1,39.82,-105.1,3,2,7.0,2.0,0.008171206225680934,1500.0,1500.0
81,355,perk,"austin, tx",1,30.26,-97.74,11,2,2.0,0.0,0.005252918287937744,2500.0,0.0
82,358,building robotics,"oakland, ca",1,37.72,-122.2,57,1,9.0,2.0,0.014105058365758755,21800.483568075117,8066.263736263736
83,364,ibm,"san diego, ca",1,32.71,-117.16,13,2,9.0,8.0,0.014688715953307393,15000.0,5000.0
84,365,quicken loans,"detroit, mi",1,42.38,-83.1,58,2,5.0,3.0,0.007976653696498054,0.0,13000.0
85,366,bank,"stockholm, sweden",4,62.0,15.0,59,2,1.0,1.0,0.004669260700389105,0.0,3000.0
86,371,of washington,"seattle, wa",1,47.61,-122.33,60,5,10.0,4.0,0.009824902723735408,0.0,0.0
87,374,state of oregon,oregon,1,38.0,-97.0,61,2,10.0,5.0,0.007782101167315175,0.0,0.0
88,378,evertec,puerto rico,12,18.25,-66.5,13,2,2.5,1.5,0.0038910505836575876,21800.483568075117,2.0
89,379,nist,"gaithersburg, md",1,39.14,-77.21,62,3,7.0,1.0,0.006517509727626459,0.0,0.0
90,387,bank,"warsaw, poland",8,52.0,20.0,63,5,6.0,5.0,0.0029182879377431907,0.0,0.0
91,391,bi esfera,"asunciÌ_n, paraguay",13,-23.0,-58.0,2,2,10.0,4.0,0.003735408560311284,0.0,3200.0
92,393,guidewire,"dublin, ireland",14,53.0,-8.0,33,3,4.0,3.0,0.004085603112840467,0.0,6300.0
93,395,new york mets,"new york, new york",1,38.0,-97.0,64,3,20.0,3.0,0.09727626459143969,4500000.0,500000.0
94,399,ticket broker,northern california,1,38.0,-97.0,65,3,15.0,3.0,0.012159533073929961,0.0,6000.0
95,401,ibm canada,"toronto, canada",2,60.0,-95.0,66,6,15.0,10.0,0.010894941634241245,0.0,0.0
96,403,freelance/consulting,"vancouver, canada",2,60.0,-95.0,3,2,9.0,7.0,0.026264591439688716,21800.483568075117,8066.263736263736
97,405,cisco,canada,2,60.0,-95.0,3,2,15.0,3.0,0.010700389105058366,0.0,14000.0
98,406,boutique development consulting,"denver,  co",1,39.82,-105.1,33,3,4.0,1.0,0.008560311284046693,21800.483568075117,4500.0
99,407,self-employed,"kingston, canada",2,60.0,-95.0,33,3,10.0,1.0,0.017509727626459144,21800.483568075117,8066.263736263736
100,411,missouri  of science and technology,"rolla, mo, usa",1,37.94,-91.76,67,6,3.0,1.0,0.0041828793774319065,0.0,0.0
101,417,solidfire,"boulder, co",1,40.02,-105.25,6,2,4.0,2.0,0.010992217898832686,0.0,9000.0
102,435,amazon,"seattle, wa",1,47.61,-122.33,68,6,7.0,2.7,0.012451361867704281,50000.0,8066.263736263736
103,441,microsoft,"seattle, wa",1,47.61,-122.33,69,2,10.0,10.0,0.01848249027237354,0.0,65000.0
104,443,simplotel,"bangalore, india",15,20.0,77.0,6,2,3.5,1.0,0.0017509727626459145,0.0,8066.263736263736
105,446,popsugar,"san francisco, ca",1,37.77,-122.41,6,2,12.0,1.0,0.013132295719844358,0.0,0.0
106,466,private,"stuart, fl",1,27.19,-80.24,7,4,10.0,2.0,0.007295719844357977,0.0,0.0
107,475,i.b.m.,north carolina,1,38.0,-97.0,6,2,18.0,12.0,0.002821011673151751,0.0,0.0
108,479,liveperson,"atlanta, georgia",16,42.0,43.5,70,1,1.0,1.0,0.0045718871595330736,0.0,0.0
109,480,facebook,"seattle, wa usa",1,47.61,-122.33,3,2,7.0,3.0,0.01624513618677043,25000.0,25000.0
110,487,typical norwegian consulting firm,"oslo, norway",17,62.0,10.0,71,2,2.0,0.5,0.04377431906614786,0.0,0.0
111,489,ignition one,new york city,1,38.0,-97.0,3,2,8.0,1.0,0.015077821011673152,0.0,36000.0
112,492,lockheed martin,"owego, ny",1,42.1,-76.26,72,1,1.0,1.0,0.005887937743190661,0.0,0.0
113,494,anaheim ducks,"anaheim, ca",1,33.83,-117.88,73,3,16.0,10.0,0.8998054474708171,5000000.0,8066.263736263736
114,495,optum,"boston, ma",1,42.35,-71.06,74,1,1.0,3.0,0.007782101167315175,0.0,5.0
115,499,intel,"santa clara, ca",1,37.34,-121.95,6,2,12.0,4.0,0.014105058365758755,0.0,30000.0
116,501,viacom,new york city,1,38.0,-97.0,14,2,1.0,0.0,0.00894941634241245,0.0,0.0
117,502,education,florida,1,38.0,-97.0,75,6,20.0,10.0,0.007295719844357977,21800.483568075117,8066.263736263736
118,517,paychex,"rochester, ny",1,43.16,-77.61,76,2,2.0,0.0,0.005836575875486381,0.0,8066.263736263736
119,518,midstage startup,"san francisco, ca",1,37.77,-122.41,13,2,1.0,1.0,0.011673151750972763,0.0,12000.0
120,519,microsoft,"redmond, wa",1,47.68,-122.12,13,2,2.0,2.0,0.011673151750972763,8000.0,8000.0
121,521,nokia,canada,2,60.0,-95.0,69,2,3.0,3.0,0.00558852140077821,21800.483568075117,7.0
122,523,city of college station,"college station, tx",1,30.6,-96.31,77,5,2.0,1.0,0.004961089494163424,0.0,0.0
123,531,harvard,"cambridge, ma",1,42.35,-71.06,78,3,6.0,6.0,0.0031128404669260703,0.0,0.0
124,532,nasa,washington dc,1,38.0,-97.0,3,2,1.0,1.0,0.007587548638132296,21800.483568075117,8066.263736263736
125,537,amex,new york,1,38.0,-97.0,3,2,3.0,1.0,0.00953307392996109,9000.0,8066.263736263736
126,538,linklaters,new york city,1,38.0,-97.0,79,1,6.0,0.0,0.0048638132295719845,0.0,0.0
127,542,exl landa,chico ca,1,38.0,-97.0,80,2,5.0,5.0,0.004377431906614786,21800.483568075117,2000.0
128,544,netsuite,"oklahoma city, ok",1,35.46,-97.51,81,2,15.0,1.0,0.011673151750972763,0.0,0.0
129,546,netlight consulting,"stockholm, sweden",4,62.0,15.0,33,3,2.0,1.0,0.005077821011673152,0.0,0.0
130,556,quintiq,"radnor, pa",1,39.96,-75.35,82,3,5.0,1.0,0.007782101167315175,0.0,4000.0
131,561,vml,"kansas city, mo",1,39.1,-94.62,83,4,4.0,1.0,0.005350194552529183,0.0,0.0
132,562,c2s tech,"redmond, wa",1,47.68,-122.12,84,4,5.0,0.5,0.005836575875486381,0.0,0.0
133,564,earwigs,monaco,18,43.73,7.4,85,3,10.0,10.0,0.09727626459143969,1000000.0,1000000.0
134,566,12 employee startup,"calgary, canada",2,60.0,-95.0,86,4,3.0,1.0,0.006809338521400778,0.0,0.0
135,570,amazon,"seattle, wa",1,47.61,-122.33,87,2,4.0,2.0,0.011770428015564202,38000.0,0.0
136,571,of rochester brain and cognitive sciences,rochester ny,1,38.0,-97.0,88,3,3.0,3.0,0.002529182879377432,0.0,0.0
137,575,1000+ consulting company / service contractor,"dortmund, germany",10,51.0,9.0,3,2,2.0,2.0,0.004377431906614786,0.0,5000.0
138,582,mobiquity,"gainesville, fl",1,29.67,-82.33,14,2,2.0,1.25,0.005350194552529183,0.0,0.0
139,592,d-wave,vancouver bc,2,60.0,-95.0,89,2,3.0,1.0,0.008754863813229572,0.0,0.0
140,593,meltwater,sweden,4,62.0,15.0,11,2,6.0,0.0,0.005447470817120622,0.0,4000.0
141,596,wyle,"lexington park, md",1,38.26,-76.44,3,2,7.0,3.0,0.007684824902723735,0.0,0.0
142,598,50-person startup post series a,"washington, dc",1,38.0,-97.0,3,2,3.0,1.0,0.011186770428015564,10000.0,8066.263736263736
143,599,lockheed martin,"austin, tx",1,30.26,-97.74,90,5,7.0,3.0,0.00967898832684825,0.0,4000.0
144,600,an unnamed advertising agency,"halifax, ns, canada",2,60.0,-95.0,91,3,3.0,1.0,0.005155642023346303,0.0,1500.0
145,601,logic technology,"schenectady, ny",1,42.85,-73.9,92,6,13.0,12.0,0.009095330739299612,0.0,15000.0
146,607,self,"washington, dc",1,38.0,-97.0,93,2,14.0,6.0,0.02237354085603113,0.0,0.0
147,610,government/higher education,arizona,1,38.0,-97.0,94,5,6.0,3.0,0.004474708171206225,0.0,0.0
148,626,aecom,"richmond, ky",1,37.74,-84.29,95,1,17.0,4.0,0.010894941634241245,0.0,0.0
149,629,business insider,"new york, ny",1,40.71,-73.99,96,6,3.0,1.0,0.012159533073929961,0.0,10000.0
150,631,gnaa,compton ca,1,38.0,-97.0,97,3,12.0,12.0,0.06712062256809338,21800.483568075117,8066.263736263736
151,633,financial software company,"washington, dc",1,38.0,-97.0,3,2,4.0,2.0,0.013618677042801557,0.0,0.0
152,636,secretsecretsecret,canada,2,60.0,-95.0,98,6,6.0,3.0,0.007062256809338522,0.0,0.0
153,638,consulting company,"chicago, il",1,41.85,-87.65,70,1,6.0,3.0,0.00924124513618677,0.0,0.0
154,646,yext,new york,1,38.0,-97.0,21,1,3.0,2.0,0.009727626459143969,21800.483568075117,8066.263736263736
155,647,18f,new york city,1,38.0,-97.0,99,3,7.0,0.0,0.014105058365758755,0.0,0.0
156,648,shell oil,"houston, tx",1,29.76,-95.38,56,2,10.0,2.0,0.021011673151750974,21800.483568075117,8066.263736263736
157,649,logic technology,"schenectady, ny",1,42.85,-73.9,92,6,13.0,12.0,0.007101167315175097,0.0,5000.0
158,653,self emplyed,"warsaw, poland",8,52.0,20.0,11,2,6.0,3.0,2.7237354085603114e-06,0.0,0.0
159,658,livingsocial,"portland, or",1,45.44,-122.52,58,2,7.0,2.0,0.010505836575875487,21800.483568075117,2000.0
160,659,arbor networks,"ann arbor, mi",1,42.27,-83.73,3,2,3.0,1.0,0.010214007782101167,21800.483568075117,8066.263736263736
161,665,m.h. frank ltd.,"clemson, sc",1,34.68,-82.81,100,3,3.0,3.0,0.0011673151750972762,0.0,100.0
162,668,luminoso,"cambridge, ma",1,42.35,-71.06,3,2,2.0,1.0,0.007295719844357977,0.0,0.0
163,672,startup,"san francisco (palo alto), ca",1,38.0,-97.0,3,2,3.0,1.0,0.009727626459143969,2500.0,1500.0
164,676,google,new york,1,38.0,-97.0,3,2,1.0,1.0,0.011186770428015564,15000.0,15000.0
165,683,deloitte,south africa,19,-29.0,24.0,101,6,5.0,0.5,0.004377431906614786,0.0,800.0
166,684,united states government,"fayetteville, ar",1,36.04,-94.24,4,3,2.0,1.0,0.004795719844357976,21800.483568075117,150.0
167,687,amazon,germany,10,51.0,9.0,102,2,7.0,3.0,0.006809338521400778,10000.0,8066.263736263736
168,694,enterprise software company,"pleasanton, ca",1,37.65,-121.85,84,4,15.0,1.0,0.010214007782101167,0.0,0.0
169,695,ebay,"san jose, ca",1,37.38,-121.89,103,2,20.0,8.0,0.017607003891050584,21800.483568075117,20000.0
170,697,teksystems,"lincoln, ne",1,40.81,-96.68,104,2,10.0,3.0,0.007782101167315175,0.0,0.0
171,700,neustar,"sterling, va",1,38.86,-77.05,105,2,4.0,3.0,0.008657587548638133,21800.483568075117,10.0
172,712,alliant energy,"madison, wi",1,43.1,-89.5,106,5,8.0,1.0,0.010019455252918289,0.0,15450.0
173,715,expedia,"bellevue, wa",1,47.61,-122.21,107,2,1.0,0.0,0.010262645914396887,20000.0,10.0
174,719,best buy,"minneapolis, mn",1,44.96,-93.26,108,4,7.0,2.0,0.012159533073929961,5000.0,15000.0
175,728,iac applications,"yonkers, ny",1,40.94,-73.86,17,1,16.0,10.0,0.012062256809338522,3000.0,10000.0
176,730,microsoft,"redmond, wa",1,47.68,-122.12,109,2,7.0,3.0,0.012062256809338522,55000.0,2600.0
177,734,bloomberg,new york city,1,38.0,-97.0,3,2,0.0,0.0,0.011381322957198443,0.0,17000.0
178,748,bulletproof,"sydney, australia",20,-27.0,133.0,21,1,15.0,3.5,0.01556420233463035,0.0,0.0
179,753,nbcuniversal,"boise, id (remote, job is based in nyc)",1,43.62,-116.32,6,2,10.0,1.5,0.011028696498054475,0.0,0.0
180,767,sparefoot,"austin, tx",1,30.26,-97.74,110,2,3.0,1.0,0.014591439688715954,20000.0,10000.0
181,778,brazilian startup,brazil,21,-10.0,-55.0,2,2,10.0,3.0,0.008754863813229572,0.0,0.0
182,780,wpp,new york,1,38.0,-97.0,111,6,18.0,2.0,0.018968871595330738,15000.0,10.0
183,781,square,"san francisco, ca",1,37.77,-122.41,3,2,4.0,3.0,0.010700389105058366,0.0,0.0
184,802,cconsultancy firm,dublin ireland,14,53.0,-8.0,61,2,8.5,7.0,0.006079766536964981,0.0,3000.0
185,813,startup,"cambridge, ma",1,42.35,-71.06,21,1,2.0,2.0,0.01264591439688716,0.0,10000.0
186,818,online training company,ireland,14,53.0,-8.0,112,6,10.0,1.0,0.006809338521400778,0.0,30000.0
187,828,medium sized isv,"montreal, quebec, canada",2,60.0,-95.0,113,5,16.0,6.0,0.007928015564202334,0.0,3000.0
188,830,startup,mississippi,1,38.0,-97.0,13,2,3.0,2.0,0.004766536964980545,0.0,700.0
189,834,sef,"san francisco, ca",1,37.77,-122.41,114,6,20.0,1.0,0.0,0.0,0.0
190,836,stanford,"stanford, ca",1,37.41,-122.17,115,3,3.0,6.0,0.0031128404669260703,0.0,0.0
191,838,sandia national laboratories,"albuquerque, new mexico",22,23.0,-102.0,116,3,2.0,0.0,0.004474708171206225,0.0,0.0
192,847,careworks tech,"columbus, oh",1,39.98,-82.98,117,4,5.0,2.0,0.007583420233463035,0.0,0.0
193,848,sacramento county,"sacramento, ca",1,38.58,-121.49,118,5,4.0,1.0,0.005933852140077821,0.0,0.0
194,849,unnamed pre-series a startup,"cologne, germany",10,51.0,9.0,3,2,2.0,0.0,0.004669260700389105,0.0,4000.0
195,852,niehs,"durham, nc",1,35.98,-78.91,13,2,2.0,1.0,0.006614785992217899,0.0,0.0
196,854,netspend,"austin, tx",1,30.26,-97.74,119,4,1.0,1.0,0.007003891050583658,0.0,5500.0
197,868,ad-tech,new york,1,38.0,-97.0,120,5,8.0,2.0,0.010700389105058366,0.0,10000.0
198,873,deka research,"manchester, nh",1,42.99,-71.45,3,2,5.0,3.0,0.006712062256809338,2000.0,3000.0
199,880,verizon,"waltham, ma",1,42.38,-71.24,6,2,7.0,2.0,0.010700389105058366,21800.483568075117,8066.263736263736
200,882,domo,"american fork, ut",1,40.39,-111.78,121,6,5.0,1.0,0.007782101167315175,25000.0,140000.0
201,883,hp,bulgaria,23,43.0,25.0,122,1,1.0,1.0,0.0005447470817120623,0.0,0.0
202,888,moven,"radnor, pa",1,39.96,-75.35,3,2,8.0,1.0,0.010214007782101167,0.0,0.0
203,902,microsoft,"redmond, wa",1,47.68,-122.12,31,2,5.0,1.0,0.011186770428015564,15000.0,8066.263736263736
204,908,large retailer,"new york, ny",1,40.71,-73.99,123,3,9.0,4.0,0.006517509727626459,0.0,0.0
205,912,twitter,new york city,1,38.0,-97.0,6,2,15.0,2.0,0.015077821011673152,0.0,0.0
206,924,oracle,southern california,1,38.0,-97.0,124,2,10.0,5.0,0.009727626459143969,21800.483568075117,8066.263736263736
207,927,1st4connect,"lahore, pakistan",24,30.0,70.0,125,2,3.0,1.0,0.009727626459143969,21800.483568075117,8066.263736263736
208,932,nike,"beaverton, or",1,45.49,-122.8,126,6,10.0,1.0,0.012062256809338522,0.0,0.0
209,934,fresh code,"salt lake city, utah",1,40.75,-111.9,3,2,5.0,0.5,0.00924124513618677,0.0,0.0
210,935,ericsson,ireland,14,53.0,-8.0,3,2,4.0,1.0,0.0038910505836575876,0.0,0.0
211,939,ak systems,new york,1,38.0,-97.0,3,2,10.0,6.0,0.011673151750972763,21800.483568075117,10000.0
212,944,freelance,peru,25,-10.0,-76.0,3,2,5.0,2.0,0.019455252918287938,0.0,0.0
213,948,cox automotive,"burlington, vt",1,44.48,-73.22,127,2,4.0,1.5,0.007149805447470817,0.0,5.0
214,958,state farm,"phoenix, az",1,33.45,-112.06,13,2,2.0,1.0,0.0061284046692607,4000.0,6000.0
215,960,plain vanilla,iceland,26,65.0,-18.0,13,2,3.0,1.0,0.006031128404669261,0.0,0.0
216,964,digitalocean,new york,1,38.0,-97.0,128,3,10.0,2.0,0.016828793774319065,25000.0,5000.0
217,977,google,new york city,1,38.0,-97.0,129,2,4.0,1.0,0.011429961089494163,0.0,18000.0
218,979,twitter,"san francisco, ca",1,37.77,-122.41,3,2,3.0,1.0,0.013618677042801557,0.0,0.0
219,988,facebook,north carolina,1,38.0,-97.0,3,2,12.0,2.0,0.01926070038910506,25000.0,40000.0
220,990,-,"brisbane, australia",20,-27.0,133.0,6,2,15.0,1.0,0.011186770428015564,0.0,0.0
221,993,l-mobile software solutions gmbh,"sulzbach an der murr, germany",10,51.0,9.0,3,2,6.0,4.0,0.0038910505836575876,0.0,0.0
222,998,intel,"folsom, ca",1,38.67,-121.14,56,2,2.0,2.0,0.0071984435797665365,6000.0,3000.0
223,999,sovrn holdings,"boulder, co",1,40.02,-105.25,3,2,6.0,1.0,0.010214007782101167,0.0,0.0
224,1003,,"interior bc, canada",2,60.0,-95.0,130,2,7.0,0.0,0.009727626459143969,0.0,0.0
225,1007,vitelity communications,"englewood, co",1,39.76,-104.87,3,2,5.0,3.0,0.006809338521400778,21800.483568075117,8066.263736263736
226,1009,amazon,"santa monica, ca",1,34.01,-118.49,55,2,1.0,1.0,0.00924124513618677,27000.0,0.0
227,1011,digitalocean,virginia,1,38.0,-97.0,131,1,10.0,1.0,0.01264591439688716,0.0,7000.0
228,1019,photo hosting company,"mountain view, ca",1,37.41,-122.05,21,1,13.0,3.0,0.014591439688715954,0.0,2000.0
229,1025,ixl learning,"san mateo, ca",1,37.57,-122.32,58,2,4.0,3.0,0.012159533073929961,0.0,0.0
230,1026,mitre,bedford ma,1,38.0,-97.0,132,2,10.0,6.0,0.010846303501945525,3500.0,0.0
231,1027,ibm,south carolina,1,38.0,-97.0,133,5,16.0,10.0,0.009143968871595331,21800.483568075117,0.0
232,1029,6 person startup,"san francisco, ca",1,37.77,-122.41,3,2,2.0,0.0,0.010214007782101167,5000.0,8066.263736263736
233,1033,self,"minneapolis, mn",1,44.96,-93.26,134,4,8.0,1.0,0.013132295719844358,21800.483568075117,8066.263736263736
234,1037,e commerce company,"boston, ma",1,42.35,-71.06,135,1,12.0,4.0,0.013132295719844358,0.0,20000.0
235,1038,cgi,canada,2,60.0,-95.0,136,3,5.0,4.0,0.0038910505836575876,0.0,800.0
236,1040,ecommerce startup,"salt lake city, ut",1,40.75,-111.9,137,2,6.0,1.5,0.0036478599221789884,0.0,15.0
237,1041,state of california,"sacramento, ca",1,38.58,-121.49,138,3,4.0,3.0,0.00632295719844358,21800.483568075117,8066.263736263736
238,1042,startup,"adelaide, australia",20,-27.0,133.0,6,2,15.0,4.0,0.008268482490272374,0.0,0.0
239,1043,dish,"denver, co",1,39.82,-105.1,3,2,1.0,1.0,0.006809338521400778,0.0,0.0
240,1044,uppsala,sweden,4,62.0,15.0,139,3,6.0,6.0,0.004961089494163424,21800.483568075117,8066.263736263736
241,1053,the motley fool,"alexandria, va",1,38.86,-77.05,140,6,5.0,2.0,0.008268482490272374,0.0,8066.263736263736
242,1054,ut dallas,plano tx,1,38.0,-97.0,141,3,4.0,2.5,0.006566147859922179,0.0,0.0
243,1058,datis hr cloud,"tampa, fl",1,27.95,-82.48,13,2,15.0,0.0,0.011186770428015564,5000.0,2500.0
244,1063,microsoft,"redmond, wa",1,47.68,-122.12,3,2,7.0,7.0,0.014007782101167316,0.0,20000.0
245,1064,ibm,"austin, tx",1,30.26,-97.74,3,2,1.0,1.0,0.009824902723735408,10000.0,8066.263736263736
246,1065,washington post,"washington, dc",1,38.0,-97.0,10,4,3.0,1.0,0.007782101167315175,5000.0,0.0
247,1066,big  via middleman agency,south of france,11,46.0,2.0,142,4,5.0,3.0,0.004085603112840467,1000.0,0.0
248,1067,springfield power company,"springsfield, co",1,38.0,-97.0,143,3,30.0,30.0,0.0023731322957198445,0.0,0.0
249,1075,ontact,"salt lake city, ut",1,40.75,-111.9,6,2,7.0,4.0,0.00924124513618677,0.0,8000.0
250,1076,small consulting firm,"arlington, va",1,38.86,-77.05,13,2,0.5,0.5,0.006809338521400778,5000.0,8066.263736263736
